product,hour,title,date,helpful,comment
84,22.2,Recommended," January 1, 2017",75,"I built a large and prosperous city by the beach, every citizen had an ideal job and a loving family; until that one fateful day... The river I was dumping sewage into overflowed and leaked into the sea, eventually causing a tidal wave of poo-water to engulf a large portion of my city. The perfect life that my people had once lived was now but a memory, a memory they would think back to as they drowned in their own feces.10/10 would poo again."
1,13.8,Recommended," March 16, 2015",40,"Everything about the game oozes quality and love, if you're a fan of SimCity but not a fan of the latest game, this corrects the issues with that game and adds more. Highly recommended."
87,104.9,Recommended," April 7, 2015",71,"This is basically the Simcity 5 you always wanted,"
139,8.8,Recommended, January 20,123,Don't play this game if you have OCD.
0,175.0,Recommended," March 25, 2015",25,"I've read it before and I'll say it again... This is what Sim City should have been. I sat down thinking, ""It'll be fun, but I'll do something else in about an hour."" Nope. THIS is I remember Sim City series used to be like. If you're on the fence about this game, GET IT. You won't be disappointed. If you're considering a certain game from EA, stop here and get this game. I believe the developers have reignited the excitement of this genre. I can't wait for what they do in the future."
150,229.2,Recommended," March 12, 2015",44,"In my opinion, this picks up the torch from Simcity 4. It is an actual city building game (which doesn't require an internet connection btw) that has pretty much everything I liked about the older games in it, but it also adds in a few fresh mechanics that keep things interesting. The traffic patterning, the modeling of pollution, and the electrical grid I find to be vast improvements over older games mechanically, and I love the water effects as well(I spent a good 5 minutes watching a dam fill up. It was mesmerizing) The only thing that I can gripe about if I get really nitpicky is that you have to plan transit routes and I would like more transport options. However, those could be easily rectified with a mod similar to NAM for simcity 4, and this game is designed to be easily moddable. Other than that, it's a very stable game which isn't terribly resource intensive for your PC. 10/10 would inadvertantly flood the highway leading into town with a dam again."
337,76.2,Recommended," April 25, 2017",29,"Cities: Skylines is an amazing city builder game. You don't just place the appropriate buildings to gain their benefit as in other, more plain, city builders. In Cities: Skylines you actually need to plan your city logically. Traffic, pollution, healthcare, deathcare, fire safety, police safety, and disaster safety all matter.A city can be crippled poorly designed intersection(s) and logistics. This can lead to several outcomes. A fire may take out your industry if fire trucks cannot reach the location. Pollution can make people sick. If these sick people die they must be taken to a cemetary. I think it is fun to design cities that effectively mitigate most of these things. Each gameplay is different for me. This is especially true if you play with random disasters. I would recommend this as it certainly adds character to your city and its design."
531,264.3,Recommended," September 22, 2017",326,"Product received for freePlease stop with the pointless overpriced dlcs. You were off to a great start and now it's 7 bucks for one venue or 5 for a few redesigned houses. I'm sorry but why would anyone pay for that while we can get hundreds of better looking buildings from the workshop FOR FREE! If you're so desperate to milk us for money, earn it at least! This is one of my favorite games and it makes me happy you keep adding more content to it rather than a sequel but I, and I'm sure many others too, prefer additions to gameplay rather than useless buildings."
166,107.3,Recommended," April 4, 2015",19,"After 10 hoursThis has been a very pleasant city simulator so far in big part due to the user-friendly user interface and mechanics. The city is a joy to build, prod and tweak and you only need a few keys and your mouse buttons. While many good lessons have been learned from mobile gaming (simple menu structures, addictive feedback FX, hint stream, etc.), the game offers a good amount of depth, freedom and player challenge. The city will grow automatically but not run itself and will certainly need a strategist and grand architect. The player's role is as it should be: balancing, optimising and developing the city, not monitoring every last building and citizen, yet you still can if you want to! Speaking of, the citizens behave in a consistent and logical manner (if not an entirely rational one, but that is arguably good simulation!), making the city feel alive and controllable.- Fun to play, full mechanics, satisfies tweakers, AI is good.The Steam Workshop support brings a massive boost to the content just weeks after release: if you struggle with building intersections like I do, there are dozens, even hundreds of ready-made and user-tested Workshop ones available! No more eternal gridlock! There are also buildings, decorations and all sorts of stuff if the basic selection gets too repetitive. The default selection is nicely finished and has a good level of detail.- Steam Workshop provides ideas, help and variety.The only negatives so far are the pretty limited soundtrack, not enough variety in Chirper messages, no road ruler (grid), and the Steam Workshop items are missing their thumbnails. These are minor inconveniences so far and two can be circumvented; play your own music and keep a manageable number of content installed so you know what is what. The roads do snap straight, but sometimes it is not clear when they do, and different angles are hard to produce accurately.All in all a great experience so far, and I haven't seen half the content yet!PS. Compared to SimCity? Better flow, nicer UI mechanics, less obtuse, better mod and community support - and no EA/Origin! There is a Paradox account you can register, but it is not mandatory. I don't know how the performance will be once my city reaches beyond two map squares, but so far there have been no slowdowns or glitches.Still going strong; the game has switched focus from pure growth to efficiency and large-scale management. I still get to build simple and fun new places (these maps feel pretty huge), but the core of the city is now an optimiser's dream. Education, roadworks and public transit are a real balancing act.I still can't get enough even after failing two cities miserably - they just feel like learning experiences. My main city is a place I constantly want to go back to and build and improve.The engine shows no signs of slowing down or glitching even with four (or was it five) map squares built, and game load times are fantastic. No real bugs or glitches in sight, everything Just Works. Except Tweeter; that thing is really starting to annoy me, because it has no relevance or variety anymore.Still very much Recommended."
77,97.6,Recommended," June 11, 2016",38,"The good:- Ridiculously large amount of workshop content, adding more things to build, ways to customize and other things- Great building mechanics- Simple to use yet very useful UI- Enormous world size - several times that of any other games- Huge amount of things to customize and ways to customize them- Regular updates and plenty of support- Great amount of ways to affect the city without building, eg. managing economy (it's essential and mildly complex but easy to work with when you get used to it)- Good graphics (or, better than most games of the same type)Negatives:- If you build a big city, you're going to have difficulty with FPS as the traffic and people will butcher your PC (however powerful!) That said, as long as you don't zoom too far into the rodas, you can maintain a steady FPS with most mid-range PC's.Absolutely recommend this game as the best City Builder ever made."
37,258.1,Recommended," September 9, 2015",1,"Not owned by EA.What more is there to say?10/10------------------------------------------------------------------Edit : This is truly the best city simulation games no doubt. But the most annoying problem is it's traffic I guess. Sometimes, they prefer to go 1 lane than using all the lane that are available and caused the traffic jams.And also the death waves occur when you plot a big area of residential at once. What happen is they will die simultaneously as they have the same age and the hearse cannot pickup all the dead body at once and most of the citizen will abandon your city. So you need to build your city slowly and not plotting huge area of residential at once.Other than that, it is a good game and I really enjoyed playing this. Some of the mods are fun and helpful and they are easy to configure. If you are a new Cities Skylin-er, I will recommend you these mods :"
78,62.7,Recommended," September 10, 2016",80,"Whenever im depressed or sad or any kinds of negativity in my head, I play this game, and it makes me smile again :-)"
41,403.8,Recommended," May 3, 2016",64,"I'm pretty much embarrassed about the amount of time I've invested in this game. Never gotten so much entertainment for such a low cost. If you're a sim junkie, just do it already."
11,531.4,Recommended," February 11, 2017",28,"Only one word: AWESOMEI own the game for 1.5 years now and I'm still not tired of it. There are TONS and TONS of mods and assets you can download on the workshop.If the game is on sale: and you love simcity and haven't bought this game, buy it. It is worth penny! :)and you love simcity and haven't bought this game, buy it. It is worth penny! :)"
29,47.0,Recommended," May 24, 2015",32,"The first, sorry for my bad english, because english is not my mother language.this review i made because im so excited about this game (specially a game to build city like this).like :-this game its so cheap (just 200k IDR = 17$)-what i like is, this game have a good texture and detail. (building, road with traffic light, car, and manny more)-we can build a big city (with help from mod)-the gameplay is really simple, and without bug (i never have a problem with bug until now without additional mod)-we can adds mods, or texture and etc, from workshop for your city. (so manny we can choose it and its make more fun)dislike :-the gameplay is simple, because that we really need a mods to make more fun-some a mod, is not conformable with other mod (its not worked)-no night time in the game (its so sad to know this, i wish the development to update night time)until now, its so fun to play this game. i recommended to you buy, its really worth, just 17$"
90,383.0,Recommended," March 24, 2015",18,"Less than 2 weeks I have owned Skylines, already 50+ hours of fun building, already I've hit that nirvana of losing time as I tinker with some piece of my city. There are not the proper words to express how much this game blows the most recent iteration of SimCity out of the water. I know I'll easy log 500+ hours on this game over the next year - and for $30! I would've felt it well-purchased at $50.The road building tools actually function, the pathfinding isn't stupid, the city size is larger than I've needed so far, and the tools to micro-manage exist without requiring use.Value, fun, and only the beginning."
173,210.6,Recommended," September 4, 2016",23,"I was always interested in city building games, even if only on the level of mapping the streets and zoning.After the infamous flop of SimCity 2013, Cities Skylines just appeared out of the blue to take over most of the internet, as one of the most comprehensive and high quality modern city simulators around.Thanks to the After Dark update, the game looks positively gorgeous. Sure, the models and textures are quite poor up close, but the game wasn't designed to be viewed from a pedestrian's perspective, despite the (admittedly awesome) first person mods. But simply looking towards the horizon, above your city, it's magical.The music is cheerful - repetitive a bit, but cheerful and fits the bustling city atmosphere. Chirper starts off as a nice way to learn from your citizens how your city's faring, then becomes grating with the same tweets being given off about cats rescued by fire detectors, or how nice a place the city is. The rest of the sounds nail the busy metropolis theme.Gameplay is stellar, and very, very strategic. You lay down roads of various widths, then zone out areas for either residential, commercial or industrial buildings. Put down a coal plant, or several wind turbines, and deliver power to the masses. Set up the water pumping station and the sewage dumps - but be careful not to leave sewage upstream of the pumping station. Lay down services, such as medical clinics, fire stations, police stations, landfills and so on, and make sure they get as much coverage as possible. Create leisure zones, parks and other attractions, reduce noise and pollution, and allow for decent public services, to improve land value and level up buildings. Expand as your city does.The degree of simulation is such that you can follow individual ""cims"" walking out of their house, to their car, driving through junctions (and maybe getting caught in the infamous jams), reach their workplace or education facility, spend some time there, then return home. Every single citizen has a little schedule to follow. The water, which you can channel through a dam to power your city, is fully simulated, and badly placed dams and waterfront protection can cause flooding, which is not exactly good for your city. Traffic is the player's biggest threat - if you don't plan way, way ahead what you're doing, you are going to grind your city to a halt.The modding community is fantastic, providing addons ranging from highway interchanges and junction types, to new buildings, to enhanced AI logic, simulation, traffic actions and so on.It is a huge rush wildly flailing in panic at the sight of multiple problems occuring across the city, almost entirely due to poor traffic flow, and so is the relief that comes after successfully dealing with said situation.I really like this game. You ought to play it."
189,221.5,Recommended," July 12, 2016",41,"EDIT: Released new ""Disasters"" DLCs on 11/30/16. I still recommend the game but there currently are a bunch of game-breaking bugs. So hold off purchasing the game for maybe a week or two.EDIT 2: 1/2/17 - Most of the recent game-breaking bugs have been squashed, I re-recommend C:S. Happy 2017!As of 7/12/16 and with 103 hours of playtime, I think I can make a solid review about this game. Long story short, I bought this because the new Sim City was trash, but I was not ready for this game to exceed my expectations.Now for a short review: (SKIP TOWARDS ""I'M TOO LAZY"" IF YOU ARE TOO LAZY TO READ THE FULL REVIEW)Cities: Skylines is a phenomenal city building game, perhaps even better than any of the Sim City games. It is a sandbox game that has an unlimited replay value and will devour hours of your days. Its laid-back graphic style, realistic audio effects, and relaxing music provide a calm and entertaining game time. The game unrestrically allows you to build at your own pace while providing a fun challenging experience.While the game is a little tough on beginners (it has very few basic tutorials) it still seems easy to get a hang of. With time, and the Steam community guides, you will become a master of this game and having done so without much frustration, a simple learning curve.Between all of the user created mods, bountiful amount of vanilla game content, and developers amazing DLC, you will undoubtedly enjoy every game session and you will never find the game repetitive.I, without any hesitation, fully recommend Cities: Skylines to anyone interested in purchasing this. Even if you are new to the city building genre, you will appreciate every cent you paid for this game because of what it has to offer.I'M TOO LAZYPros:- Limitless replayability- Abundant game content (including free mods and game DLC)- Steam workshop support- Challenging but funCons:- Larger cities can reduce framerates, even on beefy computers- Difficult for new players (lacks necessary tutorials)- OST unintersting (unlike Sim City 4) and the DLC radio music isn't very goodI'm sure I will have missed some things (both good and bad) worth mentioning so feel free to comment on this review or ask questions in the discussions. The Cities: Skylines community is welcoming and we all help each other.Also, if this review influenced you to buy the game, please comment. I would like to see how many people I helped.Sincerely,BOT Harvey"
38,152.1,Recommended," April 14, 2017",55,"I spent a couple hours building a thriving community with a large residential estate and one boulevard of shops.Eventually I decided to make the place look nice, so I added a river - but I didn't bother putting protective walls up.The river banks filled up and overflowed straight onto the housing estate and down onto the shops until it carried on down to the sea again.The flood lasted for weeks and I couldn't do anything because you cant build on water, so I just watched and admired the beautiful chaos unfold.10/10 would flood again."
306,420.8,Recommended," March 14, 2015",55,"85/100This new city sim has taken all of the good things from previous sims and builded upon it to create a solid and polished experience with new added features such as a nice water simulation including fluid physics. The sim is a bit on the easy side and for my taste it could have had more micromanagement to keep you busy and challenged, but what is there in the game is all very well done and it offers very enjoyable gameplay. On top of that the performance (unlike other sims) stays excellent even if you have a massive running city."
33,314.6,Recommended," March 15, 2015",18,"I cannot do anything else but recommend this game. For the first time in years it feels that a new-released game is actually done when its released.. Ofc there is small things that could change but never the less the game is really stable, few bugs and a lot of fun from minute one.The oportunity to mod the game makes it even more complete in my eyes, i wont get tired as fast.Looking forward to see where this game is in a year, with the amount of mods there is to day, imagine what we have in a year!Thanks to paradox my gaming for a few years is saved!"
41,403.8,Recommended," May 3, 2016",64,"I'm pretty much embarrassed about the amount of time I've invested in this game. Never gotten so much entertainment for such a low cost. If you're a sim junkie, just do it already."
62,395.6,Recommended," March 14, 2015",283,could play on launch day 10/10
27,"2,267.2",Recommended," April 15, 2016",22,"Best City Builder ever!You can build all you want. And if not, there is a mod for this ;PThe selection in Steam Workshop is very huge. Enjoy!"
357,11.6,Recommended," March 10, 2015",325,The important thing to know about this game is that it's not related to the Cities XL franchise.
104,124.7,Recommended, March 25,18,"This game improves on SimCity and other city builders in every concievable way. Easy to play, easy to master. Well worth the price. Grab the DLCs when on sale, definitely grab the Mass Transit DLC whenever possible, solves most traffic jams with different transport types. Grab the Natural Disasters DLC if you get bored.Only downside it runs 20-40fps when you have a large city (heaps of mods, gtx1070)."
223,76.5,Recommended," March 11, 2015",54,"This is pretty much much improved/fixed version of the latest SimCity, with some pros and cons of its own:Pros:- Maps are much bigger. Each starting city part is already bigger than tiny SimCity maps and you can buy adjacent lands to make it x9 times bigger still.- Smarter traffic controls. Though there are some issues with cars disappearing or turning in the middle of the road or going through each other - at least routing works. You don't have to wait hours for an ambulance or fire truck to reach its point, garbage gets collected, resources get sold.- Paint and fill tools for zoning (finally!).- Road connections can be edited. You are not restricted to just one entry point.- Pipes and power lines are back.- Can move buildings to another spot for a fee.- Fluid mechanics when placing an electric dam.- Overall better UI, city info panels and responsiveness (no fudged data like in SimCity - the number of workers and residents adds up).Cons:- Plopping/building snapping. Unfortunately they added the same damn thing as in SimCity and restricted placing buildings only near roads. This results in a lot of wasted space between road connections and in small spaces. It cannot be switched off either.- No tutorial whatsoever and the hint system doesn't cover everything. Took me a while to realize that my elderly population doesn't work and i have to constantly build new houses like in Banished.- No landscaping tools.- Not enough parks. Most of them are huge so there is really no way to make beautiful city centres unless you are building in squares.- Weather and time of day do not change.- Zoning and placing roads is often a chore since they rarely snap at proper angles... again unless you build in squares.- Annoying sounds and twitteresque replacement of the ""news ticker"" from SimCity.- Biased approach to power plants - they are basically forcing you to be eco friendly since wind turbines are cheaper and more efficient than everything else. This is very unrealistic and unfair in my opinion.- Can't view overlays and build at the same time. Huge oversight since you need to know where to zone industrial for ore and farm placement.- All of the public transportation lines look the same, got same colour (all of the bus lines are the same colour and all of the metro lines too) and are generally hard to create and distinguish.- Lack of building upgrades. This probably was the only good idea from SimCity that should've been copied here.Overall there are quite a few annoyances and issues at the moment but all of them are compensated by the fact that this game is actually fun and doesn't feel like a couped up tiny sandbox like SimCity.Its definitely better than CitiesXL as well, since it performs and runs smoother, uses more than 1 core, does not appear to have memory leaks and feels generally better made. The only issue i've encountered so far is some sound stuttering.So i can recommend this if you like city building games and were disappointed by every other game in the last few years."
151,236.8,Recommended," September 1, 2016",53,"Beautiful GameCities skylines,it is the best city builder game now i think.I think ıf you look how many hours ı have played this game you will understand this game is awesome.On Cities:Skylines you choose a map to build your city then you create your own city.You can build the city in your dreams.You can build a canals city,mountain city,European City,Mediterrenian City,Tropical City,Asian City,American City,Soviet City...And ı think the game is better with mods.for example with mods you can just allow construction of baroque buildings or classic American houses,Soviet houses... but you need to download that district styles.You can download thousands of mods but if you download too much mods you need to wait more at downloading screen.for example ı have near 900 mods and ı wait near 5 minutes at first then ı wait near 10-15 minutes when ı'm loading my city.And you can download lots of famous landmarks,buildings...you can download lots of useful buildings,props,shops,bars,train and metro stations,cars,city halls,statues,Mosques,Churcs,Synagouges,parks,roads,tree,hotels...My advices for new update,DLC or next Cities game:-It would be great if peoples will be satsified when there is lots of trees at their neigborhood.-It would be great if peoples need a place to pray to the God.like Mosques,Churcs,Synagougs.(You can download that buildings but they're like landmark.)-Bicycle roads would be great."
84,164.8,Recommended," August 7, 2015",35,"This game is dangerous. First off, the Developers are very active so you know the game is not going to stagnate and bugs aren't going to last forever. Second, the community is very strong. Wish there was something in the game? There is probably a mod to cover you. Third, just 5 more minutes. OK, five more. What if I demolish this area and put in high density and then wrap the roads over here... Whoa, is that the time?"
82,175.6,Recommended," May 7, 2017",35,"Overview:Every fan of management simulation games will obsess over Cities: Skylines while anyone who would enjoy the challenge of growing a city will have a great time with this game if they can tolerate the repetetive nature that hardcore management simulation fans thrive under.You grow the city, get more types of services and problems to confront, spend money where needed, and hope that your city can reach the next classification of city type, which grants more money, unlocks new buildings, and that takes you back to square one. This style of gameplay sometimes gets too repetetive even for my aspie mindset of repetition, but playing this game in short bursts helps me tackle city problems and prevents me from staring at the screen with a blank expression wondering about what to do next while I wonder about how to use what little money I have to expand with while I'm unable to secure any more financing, and see money trickle into my account. (And sometimes watch money run out, depending on which way my luck cuts.)Graphics and sound:It's obvious from the get-go that this sort of game is graphics intensive, and Cities: Skylines is excellent in the graphics department. You can easily see things like rain and fog, and see them all either up close, far away, and in full 3D. But for better or worse, fog is mostly visible from far away, and not from up close.The animation and graphics for pollution is absolutely perfect. You can not only see the dirty, filthy, stinking haze close up, but you can also see it from far away on buildings that pollute.The only real complaint about graphics, is that industries involved in oil drilling do not build oil derricks on top of their zones.It actually took me a long time to turn on the sound, and I only did so for the sake of writing a review. There's nothing awe-inspiring or game-breaking about the game's sounds, but I really disliked the music. The music was totally out of place, especially for viewing densely populated areas and streets with densely packed traffic. Your best bet is to just move the main volume slider to 0%, and play music that's to your liking. Of course, you are free to mute the music volume should you want to hear the game and also listen to your own music.Positives:This game is so awesome, I cannot include everything I like about Cities: Skylines. (I tried, but my original review would not fit when I tried to copy and paste!) Cities:Skylines takes features from past city management sims, and takes them to a whole new level without feeling outright like a copycat game. I will say that Cities: Skylines has everything I enjoy about city management games dating back to 1990 and the added ability to rename buildings of every kind, create districts, and rename these districts to anything one wishes.Negatives:While I do love Cities: Skylines, I am bothered by some of the game's flaws, and there's enough flaws, I'm unable to bury the reader in as many paragraphs as I wanted, but I made the mistake of including things that I wish were features, or what I thought should be done differently. With a city of close to 36,000 people, the only complaints I have room to mention, is that collection of trash and dead bodies is deeply flawed. It doesn't matter if one has enough landfill or incenerator capacity or space in cemetaries and creamatories, the larger your city becomes, the more likely you can expect to see icons over buildings indicating filthy, stinking garbage and rotting corpses desperately in need of disposal, and the game does nothing to prioritize collection.A game as complex as Cities: Skylines certainly requires a tutorial, but none is included in game. Certainly the most seasoned of us need an interactive lesson in the fundamentals.The act of forbidding tractor trailers from operating on roads via city ordinance seems like a good idea at first, it really bothers me that banning tractor trailers on specific streets (and sometimes stretches of streets) requires making micro-districts dedicated solely to vehicle bans.Conclusion:Cities: Skylines has the city management game genre cornered. No other city management sim competes. Buy this game. Buy it at any price. If you can wait for a sale, that's cool, too. If you like the idea of giving cities a unique feel, you have the ability to rename many of the things you see on see in your city. And when you do buy this game, you should check out the DLC available for Cities: Skylines. Some of them are really cool, but others look like awful moneygrabs that you would think only Electronic Arts would inflict upon the gaming world. You should especially check out tutorials for this game before you start playing it, because if you don't, you can expect quite a bit of trial and error in the building of your city, and that could end up costing you lots of money. Especially make sure you read the manual, unless you want to look at the forums (or ask questions that were long since asked) about how to build elevated roads.The game, however, is still plenty of good fun without any DLC's or custom content, so you can expect lots of fun times playing Cities: Skylines. Just be sure to let your friends and family know they'll never hear from you again, and be prepared to stay up all night."
317,48.5,Recommended," December 7, 2017",34,"i thought i loved city building games, i thought sim city was alright. Boy was i wrong.i've got 18 hours played and bought the game 24 hours ago...had some issues figuring out how to deal with power and water but once that got figured out, the fun began. Excellent game, so extensive and deep gameplay. Will probably get the DLC for it quite soon :)i just took a break cuz i killed my own city after trying to change all my industial zones for offices (for the achievement) and somehow i cut off my entire city (160k ppl) from the power which was a point of no return.It was then i realised i didnt have autosave on or that the last manual save i did was this morning.I'm not even mad, it just means i can restart all over again without the noob mistakes (or well, less of 'em)10/10 would kill entire city for achievement again."
18,437.5,Recommended," May 20, 2017",41,Finaly a true successor to SimCity4.
276,382.7,Recommended," September 28, 2015",788,I have lost control of my lifeBut traffic is running smoothly through Orion City!11/10 would reccomend
173,8.0,Recommended," July 23, 2016",64,"> Builds basketball court> Checks how much tourism in the city> Basketball court is tourist location...Dad: ""Hey family where should we go for our family vacation this summer?""Son: ""Hey Dad I heard about this basketball court in this city that no one has ever heard of, wanna go there this summer?""Dad: ""Sure son, that will be so much fun! This summer vacation will be a blast!"""
105,705.8,Recommended," May 19, 2015",307,"Bought it on release day. Within 1 hour I uninstalled....Simcity 2013, Simcity 4 and Simcity Societies. Simcity was THE game growing up and now Skylines has brought that back in tenfold. Skylines is missing three things that I would love to see.Disasters: No not zombies or monster attacks... Disasters..a weather dynamic system such as rain, snow, tornadoes, hurricanes, monsoons, mudslides, earthquakes, tsunamis, floods and volcanic eruptions. Also economic and human disasters would be awesome..i.e WWIII breaks out and the fights come to your city due to its important economic means and its military baseElections and Council: Have a mode or option where you to put your record and city building skills on table and run against an opponent who may take your mayor position away. Also allow the option of adding a city council that can help or hamper your city planning by blocking or giving out city resources and land.Major Company HQ's, Sporting Events/teams and world events: Let us negotiate deals with major companies to build hq's in the city which may require tearing down a popular city spot. Let us bid for the olympics then have to build the buildings should we win the bid! Or bid for major sports teams from all the major leagues of the world then negotiating new stadiums for said team. World events such as a Worlds Fair, or Papal Visit, or other major world events.That's my three wishes. Maybe a developer will see at least one ;)"
943,42.1,Recommended," March 10, 2015",135,"Cities Skylines is said to be a ""modern take on the classic city simulation"" and after playing around for many hours, it is on that path and it's the best we have of a new modern city building simulator, and it's the best we will probably have for a while.This is, to an extent, the city building game we've been waiting for, at least the best one we're going to get that's is satisfying, not buggy, not overly restricting, but one that's made with care, that's free from tiny shackles, with freedom and space to have creativity built in it, and one that's design nicely, combined with support for community support.YouTube™ Video: Cities Skylines Gameplay Preview Views: 176We go to play around with it, and it's better than all city building games of recent years. More info at: http://KSalue.com End video song: http://www.youtube.com/watch?v=aVafDaVTVkk ~Twitter:...The look of the game is decently great, at least better looking that a rehashed game for the third time, but lowers than a heavily funded one. it's working, compared to other recent city builders, it has minimal bugs, runs smoothly, even hours after playing the game with a lot of structures being built. The restrictions on the game at its peek is minimal, exponentially smaller than a triple-A produced game of recent years, with the ability to remove all restrictions.The gameplay is slick and smoother, with normal decent controls and a good UI, and an even more detailed view of finer data like the space need to build a structure alongside a road, a better resource and feedback view, and other new elements introduced like noise pollution with elements and tools at hand to counter it. The game uses a nice system of the industry type zoning, with placing them in specific types of land with resources, and then applying the type of work they do with the use of the district painting tool. Certainly a new way of production that I haven't seen before, and it's kind of nice and sort of makes some sense instead of having just one building produce one specific type in mass.The transportation and traffic controls in the game is real and it packs a punch, as it was created by the same developers who made Cities In Motion 1 & 2, which was mainly focused and is specialized on the transportation systems. So if you don't have a nice road map for you city, you will probably have issues with other cervices doing their jobs and as a result having more issues to deal with, which is great.The problems with the game consist of the game not teaching you well enough on how the systems work, but you I managed to learn almost everything to make a decently big city on my second playthrough. My first time playing the game was arguably created a horrible city, but my second playthrough was a lot nicer after having all the experience and knowledge I gained from my first go at it, and at this point it's fine tuning with my third time at creating a nice city. Not a problem, more of a nit picky thing, the monuments in the game where mediocre in it's scale and design, as I wasn't overwhelmed by it's looks or scale. Plus, the game doesn't have any sort of flying services, which left me heavily focusing on my structural groundwork immensely more so I don't screw up later on and damage my city.Overall Cities Skylines is a wonderful city builder that I and many others needed, from the glorious days of the past, to the disappointments of modern times concerning a nice city builder, SC brings joy and hope that we finally get to have in this genre, for the asking price and for what you get and what you will get later on with support for community support, this is a definite good purchase.Shameless to original post"
3,"1,079.2",Recommended," November 23, 2016",16,"It's ok, but I wouldn't care about it at all if there weren't mods and assets.Modding takes this game to an entirely different level and I consider more than 60 mods as essential and ""part of the game"" at this point. And it's constantly getting better."
78,126.5,Recommended," March 23, 2015",300,"I'll compare his to the latest Sim City game.Cities Skylines:-Can feed citizens poop water-Can stalk citizens-Can bulldoze citizens homes-You can drown entire cities-You can create♥♥♥♥♥♥statues-You can create♥♥♥♥♥♥shaped maps-Did I mention you can feed citizens poop water?-33$Sim City (2013)-None of the above-Requires It that shall not be named (starts with an ""o"")-EA, the ♥♥♥♥♥♥♥s that kill puppys for fun.-Cities the size of a baby Koala.-60$ plus a 40$ DLCDo the math. Cities Skylines is godlike compared to Sim City. BUY CITIES SKYLINES.(Btw, Collosal Orders is like, what, 12 people? Maxis was, what, 100 or so people?. And 12 people made a better game. I hate my life.)"
55,22.7,Recommended, February 11,20,"This game was honestly the first addictive game for me of 2018. Call me old-fashioned or just boring, but I really enjoyed Cities Skylines and its struggles.Pros: Building cities are great and feels rewarding and accomplishing.Cons: Building cities can also be very hard due to the fact you can go bankrupt REALLY quickly if you screw up."
90,122.2,Recommended," March 16, 2015",24,"First of all, I had very high expectations, and that's never a good thing. Secondly, I played SimCity 4: Rush Hour until today.Now I don't have to, because I have Cities: Skylines, which is truly a successor of it.PROs:- Road-engineering is really next-gen!- The graphics/physics are not just good, but feature cool/cute details too (for example, when a truck ramps on a highway, it bounces a bit)- I love the water/wind simulation (besides it is just a very small part of the game)- People-based simulation is fascinating, and even over 40.000 population the game runs perfectly- The different map layers look good, and are useful- The game is almost bug-free on day one! (Hello EA, I am waving at you)- Map size is small at the beginning, but can be expanded later, at the end is somewhat the same size as the 4x4 in SimCity 4, which is huge (EA? Are you still here?)- Mod and custom asset support!CONs:- It is hard and easy at the same time. Let me explain: to make a perfect traffic in a big city is almost impossible, if you don't want to destroy everything and make your city a big highway intersection (which I am not a fan of). On the other hand, keeping everything in terrible traffic have no consequences at all! I think this is bad, because the game doesn't reward you if you make a good traffic. I have just watched a stream when a guy used only dirty roads in his city over 40.000 pop, and the city worked perfectly. In SimCity 4, when you do this, people moves out of their homes, because the commute time is so high, and so the offices/commercial/industry will fall too. I really hope they will fix this.- The public transportation has some issues too. According to my experiences, only buses can be operated profitable. Also, train traffic is ridiculous: even a metropolis should have less train-traffic, and most of them operate nearly empty (10/240 passengers or so).- I am not a big fan of working cities with only skyscapers. In SimCity 4, when you zone high density residential, but people feel they don't want to live in a mega-block, they will build some low-dense housing instead. Like in a normal city. Here, you zone high-everything, and they just build a Manhattan in the middle of nothing.But overall this is a great game, and I highly recommend it! Also, I am quite sure they will fix all the bugs and consider changing some of the cons I mentioned. Happy gaming!"
12,"3,791.9",Recommended," November 4, 2017",135,"3,000+ hours. enough said. buy it.To all the DLC haters,you don't have to buy them. If you're discovering this game for the first time, it can be overwhelming, i get it. It's like the sims a few years after one comes out, but the thing is...the base game is SO MUCH FUN! and with the steam workshop (im pretty sure cities has the most # of items in workshop out of any game) it's really a lot of bang for your buck.Over 2.5 years, paradox has released several DLC's for people who play heavily, such as myself, to get new gameplay in exchange for support for the programmers. Thats how it works. All these freeloaders mad because they want the content for free, like no, if there was no incentive and it was free, they wouldn't make it in the first place and you wouldn't even have an option for snow/night/etc. we would just have base game city because no one wants to pay extra. The bottom line is that DLC's help the company and people who play a lot and want new content. I can honestly recommend every DLC except Concerts and the Art Decos/radio stations. but if you're new, just buy the base game on sale for $7.99. + steam workshop you'll have 100s of hours of enjoyable gameplay, no fuss.One last note, i would like to see QUALITY DLC's in the future. Green Cities DLC has 100s of items and new features and costs $13, Concerts DLC adds one new thing and costs $7. the prices are not proportional for the content, i would like to see more green city DLCs."
